Wall time,Step,Value
1588062207.0140734,2593,56.0
1588062210.4741044,2594,42.0
1588062220.293344,2597,38.0
1588062237.9769077,2601,49.0
1588062257.90794,2607,33.0
1588062261.4234395,2608,43.0
1588062273.6423857,2611,47.0
1588062301.7337203,2619,37.0
1588062321.8386633,2624,39.0
1588062331.341449,2627,44.0
1588062339.9021428,2630,51.0
1588062343.7740183,2631,49.0
1588062351.58753,2633,52.0
1588062363.1345022,2636,31.0
1588062366.4741654,2637,41.0
1588062372.5866423,2639,38.0
1588062393.9770074,2645,47.0
1588062402.4590573,2648,53.0
1588062415.7492182,2651,57.0
1588062417.88741,2652,29.0
1588062429.0183578,2656,39.0
1588062447.181566,2662,26.0
1588062495.9732287,2675,40.0
1588062510.4555724,2679,28.0
1588062518.3793778,2681,41.0
1588062535.435918,2686,41.0
1588062554.7092948,2691,40.0
1588062584.4507694,2700,37.0
1588062597.380827,2704,45.0
1588062613.8607514,2708,42.0
1588062621.0710354,2711,38.0
1588062673.1877213,2726,33.0
1588062713.9712543,2736,60.0
1588062718.8996356,2737,53.0
1588062721.5983663,2738,33.0
1588062736.6610117,2741,60.0
1588062762.0738778,2747,56.0
1588062885.0030868,2753,48.0
1588062891.452328,2754,56.0
1588062896.3119576,2755,55.0
1588062900.522388,2756,49.0
1588062905.6192114,2757,60.0
1588062907.355261,2758,24.0
1588062911.1135204,2759,39.0
1588062936.6196818,2767,45.0
1588063015.1586034,2790,45.0
1588063016.9988139,2791,22.0
1588063020.3472085,2792,35.0
1588063045.4132493,2799,41.0
1588063091.2992647,2810,59.0
1588063094.5757325,2812,2.0
1588063107.8795059,2816,48.0
1588063141.463181,2824,59.0
1588063144.0212905,2825,34.0
1588063156.139205,2828,46.0
1588063163.7878172,2830,50.0
1588063165.539768,2831,20.0
1588063177.5148995,2833,60.0
1588063262.043318,2852,59.0
1588063275.5921671,2857,12.0
1588063286.0612178,2860,47.0
1588063296.3032792,2863,44.0
1588063333.264016,2872,21.0
1588063338.6937864,2873,64.0
1588063354.0281465,2879,51.0
1588063363.8027394,2881,54.0
1588063364.376035,2882,8.0
1588063381.2248876,2888,29.0
1588063390.4121888,2891,42.0
1588063395.311866,2892,51.0
1588063404.9840293,2897,21.0
1588063414.7770848,2899,48.0
1588063421.6869645,2901,49.0
1588063433.9057758,2904,70.0
1588063437.2905438,2905,40.0
1588063471.6544685,2913,56.0
1588063488.8442893,2918,62.0
1588063496.1638896,2920,53.0
1588063500.7732744,2921,51.0
1588063504.2203739,2922,48.0
1588063553.5337856,2933,58.0
1588063599.5417008,2943,33.0
1588063627.7085788,2951,47.0
1588063696.1450799,2968,69.0
1588063714.2096193,2973,43.0
1588063718.7579637,2975,36.0
1588063721.6559417,2976,38.0
1588063732.7869663,2979,18.0
1588063772.8526304,2989,43.0
1588063795.3338094,2995,36.0
1588063847.5514512,2999,26.0
1588063879.120117,3004,64.0
1588063891.8910522,3006,44.0
1588063903.9462488,3008,36.0
1588063915.3261652,3010,38.0
1588063922.9019024,3012,26.0
1588063939.3223968,3016,60.0
1588063941.7679224,3017,31.0
1588063950.4217827,3020,41.0
1588063954.208339,3021,53.0
1588063959.415862,3022,51.0
1588063975.7949317,3026,21.0
1588063986.2677765,3028,47.0
1588063999.121205,3031,53.0
1588064000.4091222,3032,20.0
1588064011.8081276,3034,75.0
1588064035.7475936,3039,70.0
1588064047.04792,3041,42.0
1588064051.3365831,3042,57.0
1588064055.364632,3043,49.0
1588064076.275167,3049,40.0
1588064081.7715023,3051,46.0
1588064091.9347901,3054,64.0
1588064133.1316848,3063,42.0
1588064144.008786,3066,60.0
1588064151.5203207,3068,62.0
1588064159.9872496,3070,26.0
1588064169.4866288,3072,60.0
1588064175.0189307,3074,28.0
1588064209.0430834,3083,74.0
1588064230.6116397,3087,59.0
1588064238.8052866,3089,52.0
1588064251.1173499,3092,64.0
1588064282.0778918,3100,50.0
1588064297.8931787,3104,38.0
1588064314.8125677,3108,55.0
1588064343.3612552,3114,64.0
1588064376.9304824,3121,91.0
1588064381.3448215,3123,18.0
1588064396.9663641,3128,42.0
1588064428.8342676,3135,46.0
1588064436.8037064,3138,38.0
1588064439.4322488,3139,38.0
1588064458.169669,3144,49.0
1588064459.5345445,3145,26.0
1588064463.944695,3146,50.0
1588064470.5607905,3148,28.0
1588064481.4825094,3151,46.0
1588064510.2070065,3156,58.0
1588064527.3544405,3159,55.0
1588064529.2000897,3160,27.0
1588064540.1834614,3162,58.0
1588064567.7160923,3168,37.0
1588064609.4879818,3178,66.0
1588064639.478665,3185,63.0
1588064651.4145157,3188,67.0
1588064657.1195607,3189,62.0
1588064689.0624418,3196,59.0
1588064693.589873,3197,50.0
1588064693.7808545,3198,0.0
1588064697.1707795,3199,47.0
1588064711.0305157,3204,46.0
1588064722.4714148,3207,44.0
1588064804.7947853,3231,49.0
1588064818.6093807,3234,44.0
1588064828.4170582,3236,60.0
1588064848.6259973,3241,63.0
1588064861.0826836,3244,42.0
1588064867.977602,3245,66.0
1588064878.1681826,3247,64.0
1588064879.4396284,3248,21.0
1588064958.4432662,3255,69.0
1588064962.5844152,3257,14.0
1588064968.7535005,3259,43.0
1588065000.0367105,3268,58.0
1588065024.1154995,3273,41.0
1588065027.936303,3274,50.0
1588065048.064213,3280,40.0
1588065057.2939079,3282,39.0
1588065063.8614955,3284,46.0
1588065071.1192818,3286,61.0
1588065083.618536,3290,79.0
1588065094.2428458,3293,52.0
1588065111.6436493,3297,57.0
1588065154.9773674,3306,41.0
1588065163.2634525,3307,60.0
1588065168.3005848,3308,47.0
1588065191.6800065,3314,43.0
1588065215.8598573,3322,16.0
1588065231.7642362,3326,61.0
1588065235.7744715,3328,8.0
1588065238.2714462,3329,38.0
1588065241.7623384,3330,46.0
1588065255.0311184,3334,42.0
1588065269.0949605,3339,53.0
1588065304.0499554,3346,72.0
1588065329.093073,3354,36.0
1588065348.2901666,3358,42.0
1588065365.090369,3362,47.0
1588065369.1611147,3364,10.0
1588065396.9700701,3370,55.0
1588065411.8484662,3373,74.0
1588065422.0998228,3375,52.0
1588065432.0005786,3377,71.0
1588065438.1621957,3379,40.0
1588065449.9933257,3382,48.0
1588065462.9822302,3384,49.0
1588065477.149254,3387,37.0
1588065491.4488313,3391,41.0
1588065500.1282501,3393,44.0
1588065519.4153843,3399,43.0
1588065542.241067,3404,52.0
1588065543.7615592,3405,32.0
1588065562.9624538,3409,68.0
1588065597.0834706,3416,56.0
1588065639.7049274,3427,58.0
1588065651.6794841,3430,61.0
1588065659.2645106,3431,80.0
1588065669.2425961,3434,46.0
1588065693.4713078,3439,63.0
1588065719.5721934,3445,65.0
1588065724.3777745,3446,52.0
1588065744.4867902,3450,45.0
1588065753.7180533,3452,23.0
1588065776.6187716,3458,56.0
1588065781.2993631,3459,55.0
1588065787.5899634,3461,46.0
1588065805.4964936,3465,47.0
1588065829.6841803,3472,37.0
1588065858.101631,3478,58.0
1588065869.5853548,3481,62.0
1588065888.2010226,3487,16.0
1588065919.745082,3495,45.0
1588065929.6711762,3498,67.0
1588065998.8265386,3500,49.0
1588066002.7537308,3501,44.0
1588066022.29411,3506,9.0
1588066030.2789764,3507,79.0
1588066038.8748212,3510,47.0
1588066045.7088804,3512,57.0
1588066047.7478158,3513,31.0
1588066057.7448688,3515,38.0
