Wall time,Step,Value
1588059993.3520074,1423,-1.0
1588059995.158015,1427,1.0
1588059997.039137,1428,0.0
1588059998.6197138,1429,2.0
1588060001.5952153,1433,-1.0
1588060002.400767,1434,-2.0
1588060004.952386,1437,-1.0
1588060008.2107725,1441,-1.0
1588060008.7570474,1443,-1.0
1588060022.5907176,1457,-1.0
1588060031.8055122,1466,-1.0
1588060033.7919898,1467,1.0
1588060041.9016898,1478,1.0
1588060051.027786,1486,1.0
1588060051.830467,1487,0.0
1588060053.1344278,1490,-2.0
1588060056.379051,1492,0.0
1588060057.2385252,1493,-1.0
1588060063.090233,1501,-2.0
1588060063.7400813,1502,-1.0
1588060066.5076425,1503,2.0
1588060070.4152372,1507,2.0
1588060071.388832,1509,-1.0
1588060074.1472764,1511,-2.0
1588060079.6809967,1519,1.0
1588060085.566809,1524,-2.0
1588060085.7030659,1525,0.0
1588060089.863611,1528,-1.0
1588060099.2398152,1535,0.0
1588060117.4885328,1547,-1.0
1588060120.0136168,1552,1.0
1588060121.5004108,1553,0.0
1588060123.459859,1555,-2.0
1588060123.572586,1556,-1.0
1588060128.285335,1562,-1.0
1588060135.073247,1569,0.0
1588060135.4926937,1570,0.0
1588060142.9178364,1579,-2.0
1588060150.9878528,1583,-1.0
1588060152.4391491,1585,2.0
1588060161.9964304,1589,1.0
1588060173.1657667,1598,-2.0
1588060180.7582903,1605,0.0
1588060181.9456794,1606,0.0
1588060192.4489403,1611,2.0
1588060212.8191926,1619,1.0
1588060215.3209915,1621,-1.0
1588060222.3661566,1628,2.0
1588060229.0606287,1629,6.0
1588060236.3969245,1633,-1.0
1588060247.6309369,1638,3.0
1588060248.272783,1641,-2.0
1588060250.811859,1643,1.0
1588060255.3207073,1646,1.0
1588060267.7375014,1649,0.0
1588060276.5822551,1653,-1.0
1588060293.4559271,1661,-1.0
1588060313.8995037,1669,6.0
1588060314.72635,1671,0.0
1588060316.4285343,1673,0.0
1588060318.9020603,1676,-1.0
1588060321.6422095,1677,1.0
1588060328.2671633,1683,-1.0
1588060329.0963259,1684,0.0
1588060348.2001965,1692,0.0
1588060352.311725,1695,1.0
1588060354.0027664,1696,1.0
1588060356.639668,1697,2.0
1588060359.6790714,1698,0.0
1588060369.3996606,1700,5.0
1588060377.0908058,1703,1.0
1588060396.2986412,1710,0.0
1588060398.5781476,1711,2.0
1588060422.7982597,1718,1.0
1588060423.6742535,1719,2.0
1588060435.5314584,1720,7.0
1588060457.935459,1729,2.0
1588060466.6732311,1733,4.0
1588060467.982004,1735,-1.0
1588060472.1923318,1736,7.0
1588060478.5719907,1738,2.0
1588060485.489992,1743,4.0
1588060490.0179112,1744,2.0
1588060492.4293444,1746,2.0
1588060494.9864366,1747,3.0
1588060495.8555703,1748,-1.0
1588060512.4456248,1753,7.0
1588060538.0412815,1767,0.0
1588060567.90267,1776,1.0
1588060581.3683186,1782,8.0
1588060614.6050034,1789,3.0
1588060615.1125615,1790,1.0
1588060640.765532,1799,3.0
1588060668.3573663,1806,0.0
1588060687.052746,1814,1.0
1588060688.93562,1815,1.0
1588060695.0285742,1818,2.0
1588060725.9031396,1825,5.0
1588060737.1324623,1827,9.0
1588060753.401761,1831,6.0
1588060783.774476,1841,0.0
1588060789.0010984,1842,7.0
1588060798.2090917,1845,-1.0
1588060810.615735,1850,2.0
1588060825.0621407,1854,9.0
1588060855.5895953,1867,-2.0
1588060860.060906,1869,2.0
1588060864.6513069,1870,6.0
1588060876.1528716,1876,2.0
1588060877.3211,1877,-1.0
1588060878.8243876,1878,2.0
1588060884.198594,1880,10.0
1588060895.0014262,1882,10.0
1588060932.2110968,1894,9.0
1588060960.011677,1903,6.0
1588060983.302283,1907,13.0
1588061006.2813842,1912,-1.0
1588061022.9732988,1918,5.0
1588061053.9597194,1924,17.0
1588061055.138324,1925,3.0
1588061086.9942126,1931,7.0
1588061104.652186,1935,15.0
1588061119.4734576,1937,11.0
1588061130.0883484,1939,6.0
1588061151.7244198,1945,11.0
1588061159.917776,1948,8.0
1588061168.9962358,1950,6.0
1588061180.2431953,1953,19.0
1588061188.6491675,1956,9.0
1588061208.5340407,1959,13.0
1588061214.3576791,1961,9.0
1588061242.6092584,1968,11.0
1588061249.7833323,1970,12.0
1588061300.1409776,1982,18.0
1588061306.9601068,1983,17.0
1588061307.0993228,1984,0.0
1588061383.5422413,1998,6.0
1588061404.117823,2002,17.0
1588061427.724083,2006,15.0
1588061450.2936938,2010,14.0
1588061451.27025,2011,3.0
1588061463.221269,2014,23.0
1588061474.5794744,2016,28.0
1588061481.4848037,2018,14.0
1588061524.4647257,2026,10.0
1588061531.5267463,2028,18.0
1588061548.3335624,2031,33.0
1588061564.2723851,2034,31.0
1588061585.6966126,2037,23.0
1588061600.046189,2039,21.0
1588061618.7203753,2042,25.0
1588061637.4050632,2045,11.0
1588061639.8633878,2046,6.0
1588061689.7476654,2061,14.0
1588061713.2545953,2068,9.0
1588061727.980788,2073,-1.0
1588061730.8105466,2074,17.0
1588061735.986615,2075,25.0
1588061745.2720666,2077,31.0
1588061754.376922,2078,37.0
1588061760.7915528,2080,21.0
1588061767.2639935,2082,16.0
1588061783.2383244,2086,23.0
1588061800.7052066,2090,26.0
1588061824.7124326,2095,26.0
1588061840.8458462,2097,33.0
1588061870.1529539,2104,9.0
1588061882.3365183,2106,31.0
1588061883.936085,2107,10.0
1588061903.8078125,2110,37.0
1588061912.510651,2112,1.0
1588061922.9840589,2116,2.0
1588061937.5591085,2119,25.0
1588061938.4672563,2121,6.0
1588061942.9862816,2123,-2.0
1588061945.9415374,2124,21.0
1588061983.9083688,2134,2.0
1588061988.4298565,2135,23.0
1588062000.8481266,2139,40.0
1588062013.9773426,2142,23.0
1588062033.6210322,2145,30.0
1588062045.1993341,2146,48.0
1588062057.2568476,2149,26.0
1588062063.205992,2150,34.0
1588062077.5970042,2152,32.0
1588062099.3157618,2157,22.0
1588062102.4634776,2158,21.0
1588062141.2714882,2165,30.0
1588062149.3144863,2166,40.0
1588062167.1100185,2170,14.0
1588062174.2349896,2172,39.0
1588062190.1288996,2174,36.0
1588062206.9518259,2178,43.0
1588062257.5685475,2188,43.0
1588062263.269461,2190,11.0
1588062277.4320812,2192,43.0
1588062281.1391883,2193,25.0
1588062292.4516768,2197,22.0
1588062307.863472,2200,27.0
1588062353.2483666,2208,34.0
1588062361.3456929,2212,10.0
1588062372.189041,2215,19.0
1588062410.7864387,2226,33.0
1588062428.2817938,2230,5.0
1588062436.1074653,2232,22.0
1588062449.8034327,2235,33.0
1588062458.0479512,2237,12.0
1588062460.9837365,2238,25.0
1588062468.796067,2240,28.0
1588062474.743698,2242,13.0
1588062483.2701716,2243,43.0
1588062492.2197328,2245,29.0
1588062502.1562667,2247,46.0
1588062503.9644315,2248,18.0
1588062544.5792031,2252,44.0
1588062555.088004,2253,47.0
1588062565.0969274,2255,48.0
1588062578.2892401,2258,13.0
1588062606.4961598,2263,44.0
1588062659.1782515,2275,39.0
1588062678.6725593,2279,35.0
1588062696.618348,2282,36.0
1588062746.2402635,2292,13.0
1588062778.9689498,2298,37.0
1588062788.0569859,2299,46.0
1588062803.4781792,2301,51.0
1588062816.7648268,2304,26.0
1588062828.1083317,2307,39.0
1588062834.816905,2308,47.0
1588062839.5427566,2309,37.0
1588062902.9319453,2319,43.0
1588062910.3986924,2320,50.0
1588062917.0508459,2321,47.0
1588062925.4815426,2323,24.0
1588062992.8230083,2335,40.0
1588062999.8448348,2336,48.0
1588063007.5142689,2337,49.0
1588063011.3399386,2338,36.0
1588063057.1937532,2346,21.0
1588063091.3942075,2355,42.0
1588063116.855982,2360,40.0
1588063161.8674548,2368,21.0
1588063165.297192,2369,34.0
1588063176.4865618,2372,5.0
1588063232.9440393,2383,47.0
1588063242.6508942,2386,28.0
1588063264.7401018,2389,45.0
1588063272.1032257,2390,51.0
1588063274.5657146,2391,25.0
1588063282.4005003,2393,40.0
1588063316.9935825,2401,18.0
1588063328.4318745,2403,47.0
1588063335.8947608,2405,34.0
1588063346.3345208,2407,48.0
1588063410.2229373,2417,62.0
1588063448.878534,2425,45.0
1588063461.2009993,2426,77.0
1588063481.5797033,2431,9.0
1588063510.8112683,2437,43.0
1588063551.7285886,2445,48.0
1588063589.3437407,2451,49.0
1588063591.662553,2452,25.0
1588063595.254812,2453,36.0
1588063597.5382926,2454,25.0
1588063610.240947,2456,51.0
1588063640.1829476,2461,52.0
1588063751.6161544,2480,65.0
1588063759.934348,2482,7.0
1588063778.9838731,2486,23.0
1588063784.545659,2487,46.0
1588063839.2725697,2497,47.0
1588063925.5899801,2499,40.0
1588063937.6814718,2502,29.0
1588063947.5450644,2503,64.0
1588063949.7005987,2504,25.0
1588063992.6491516,2514,15.0
1588063995.9417257,2515,32.0
1588064012.5386496,2518,42.0
1588064021.2096732,2520,26.0
1588064030.7797368,2524,16.0
1588064041.161305,2526,48.0
1588064053.2762465,2529,35.0
1588064064.9585037,2531,44.0
1588064075.3120604,2533,40.0
1588064080.8661602,2535,19.0
1588064122.237711,2544,60.0
1588064141.2347605,2548,31.0
1588064167.5733938,2552,52.0
1588064172.2369814,2554,17.0
1588064187.5610397,2557,73.0
1588064198.5423048,2560,52.0
1588064226.420138,2566,46.0
1588064233.5861712,2567,60.0
1588064243.661867,2571,40.0
1588064256.7188928,2574,45.0
1588064268.3775938,2577,42.0
1588064272.9338043,2579,29.0
1588064299.9944737,2584,54.0
1588064314.496943,2588,34.0
1588064334.7261105,2591,59.0
1588064342.226777,2592,55.0
1588064348.608138,2593,56.0
1588064355.713908,2594,58.0
1588064365.8260884,2597,30.0
1588064378.1944852,2601,35.0
1588064411.4669943,2607,38.0
1588064417.3489969,2608,47.0
1588064434.0951939,2611,42.0
1588064468.0554836,2619,34.0
1588064499.5264142,2624,39.0
1588064515.7877438,2627,47.0
1588064530.226165,2630,33.0
1588064539.241178,2631,63.0
1588064546.4511855,2633,54.0
1588064557.408965,2636,42.0
1588064562.3122041,2637,44.0
1588064571.6735458,2639,52.0
1588064604.2547789,2645,45.0
1588064614.2879043,2648,35.0
1588064628.3986175,2651,27.0
1588064631.2682908,2652,30.0
1588064657.6477501,2656,60.0
1588064690.263285,2662,36.0
1588064743.2145305,2675,42.0
1588064769.041029,2679,69.0
1588064782.7355008,2681,56.0
1588064807.6341178,2686,40.0
1588064829.358809,2691,43.0
1588064874.8609085,2700,35.0
1588064903.1752973,2704,49.0
1588064926.1494296,2708,47.0
1588064946.9715161,2711,62.0
1588065029.3896239,2726,67.0
1588065079.158988,2736,48.0
1588065086.884316,2737,69.0
1588065089.6893914,2738,26.0
1588065105.9604456,2741,28.0
1588065136.840928,2747,53.0
1588065189.5769794,2753,42.0
1588065198.3741958,2754,72.0
1588065204.4953423,2755,52.0
1588065207.6479926,2756,38.0
1588065210.6709518,2757,31.0
1588065215.2295587,2758,45.0
1588065224.743148,2759,70.0
1588065275.9518166,2767,55.0
1588065404.7937877,2790,54.0
1588065411.0942743,2791,62.0
1588065414.4246871,2792,38.0
1588065446.7634394,2799,56.0
1588065487.980286,2810,47.0
1588065498.1888723,2812,59.0
1588065521.923166,2816,57.0
1588065560.439169,2824,60.0
1588065563.4113853,2825,34.0
1588065576.693354,2828,59.0
1588065585.2974498,2830,43.0
1588065591.188211,2831,47.0
1588065601.4519062,2833,46.0
1588065695.3906424,2852,53.0
1588065723.4723454,2857,65.0
1588065741.7492445,2860,50.0
1588065755.5009701,2863,47.0
1588065800.3396876,2872,15.0
1588065804.633688,2873,42.0
1588065843.9962597,2879,58.0
1588065856.424802,2881,48.0
1588065860.2920787,2882,47.0
1588065889.5046635,2888,57.0
1588065904.4925601,2891,48.0
1588065911.3264916,2892,64.0
1588065934.7813737,2897,21.0
1588065945.5134802,2899,58.0
1588065960.836898,2901,62.0
1588065979.7236853,2904,55.0
1588065988.122524,2905,61.0
1588066027.2649531,2913,48.0
1588066057.203276,2918,46.0
1588066063.0356753,2920,39.0
1588066065.0155144,2921,28.0
1588066067.0379941,2922,21.0
1588066114.7286768,2933,43.0
1588066163.2008915,2943,71.0
1588066206.1068704,2951,38.0
1588066296.5640152,2968,57.0
1588066316.1418588,2973,49.0
1588066327.8272161,2975,44.0
1588066333.9063752,2976,59.0
1588066349.9886312,2979,43.0
1588066406.0685778,2989,68.0
1588066435.8346927,2995,60.0
1588066504.699805,2999,32.0
1588066530.3158178,3004,50.0
1588066540.7674532,3006,41.0
1588066554.0715902,3008,20.0
1588066565.3662694,3010,69.0
1588066577.0093272,3012,65.0
1588066599.336936,3016,75.0
1588066604.3654284,3017,54.0
1588066616.759823,3020,37.0
1588066622.7710338,3021,56.0
1588066631.8527882,3022,72.0
1588066659.6054654,3026,54.0
1588066664.2927058,3028,47.0
1588066686.668996,3031,83.0
1588066693.1918688,3032,65.0
1588066704.2045374,3034,53.0
1588066735.4355469,3039,55.0
1588066750.092136,3041,66.0
1588066757.5447426,3042,73.0
1588066762.6488984,3043,59.0
1588066798.5460176,3049,53.0
1588066811.7104783,3051,49.0
1588066824.6764832,3054,56.0
1588066881.1034584,3063,38.0
1588066897.1841524,3066,67.0
1588066907.33323,3068,47.0
1588066917.030131,3070,41.0
1588066930.7346325,3072,52.0
1588066944.0184667,3074,67.0
1588067007.638479,3083,23.0
1588067033.3795736,3087,57.0
1588067049.41457,3089,87.0
1588067065.7209964,3092,30.0
1588067119.09632,3100,66.0
1588067151.1677089,3104,75.0
1588067185.4331083,3108,61.0
1588067226.825118,3114,84.0
1588067269.6750407,3121,69.0
1588067276.0476396,3123,47.0
1588067302.928657,3128,38.0
1588067343.8819046,3135,61.0
1588067354.4783328,3138,38.0
1588067358.7134175,3139,45.0
1588067385.669767,3144,34.0
1588067393.6857638,3145,71.0
1588067396.6315234,3146,33.0
1588067412.4646256,3148,62.0
1588067428.2134264,3151,41.0
1588067456.1270177,3156,75.0
1588067477.7067354,3159,40.0
1588067486.364411,3160,82.0
1588067499.148294,3162,40.0
1588067537.4888878,3168,71.0
1588067588.238136,3178,17.0
1588067641.4652865,3185,84.0
1588067664.4677467,3188,63.0
1588067670.354118,3189,53.0
1588067710.113107,3196,73.0
1588067716.5913095,3197,70.0
1588067722.775978,3198,62.0
1588067728.4971154,3199,58.0
1588067748.7337155,3204,49.0
1588067765.692699,3207,78.0
