Wall time,Step,Value
1588114024,3114,100
1588114088,3121,55
1588114104,3123,46
1588114183,3128,89
1588114272,3135,142
1588114301,3138,32
1588114319,3139,122
1588114387,3144,126
1588114394,3145,68
1588114399,3146,49
1588114416,3148,80
1588114453,3151,133
1588114514,3156,176
1588114546,3159,22
1588114548,3160,29
1588114575,3162,171
1588114629,3168,131
1588114779,3178,105
1588114872,3185,75
1588114910,3188,94
1588114919,3189,88
1588114999,3196,121
1588115007,3197,84
1588115012,3198,52
1588115028,3199,152
1588115101,3204,132
1588115138,3207,103
1588115353,3231,130
1588115393,3234,39
1588115414,3236,42
1588115484,3241,67
1588115516,3244,107
1588115539,3245,193
1588115554,3247,66
1588115561,3248,65
1588115751,3255,126
1588115780,3257,160
1588115816,3259,122
1588115938,3268,70
1588115981,3273,76
1588115994,3274,129
1588116089,3280,188
1588116108,3282,49
1588116139,3284,146
1588116161,3286,64
1588116201,3290,57
1588116246,3293,174
1588116311,3297,70
1588116407,3306,0
1588116417,3307,92
1588116431,3308,112
1588116530,3314,87
1588116618,3322,54
1588116663,3326,67
1588116678,3328,86
1588116682,3329,31
1588116691,3330,82
1588116748,3334,108
1588116829,3339,133
1588116938,3346,98
1588117081,3354,87
1588117139,3358,30
1588117212,3362,122
1588117231,3364,64
1588117339,3370,164
1588117385,3373,109
1588117404,3375,110
1588117429,3377,101
1588117452,3379,83
1588117480,3382,161
1588117524,3384,168
1588117560,3387,120
1588117626,3391,145
1588117646,3393,120
1588117734,3399,175
1588117770,3404,95
1588117792,3405,192
1588117845,3409,118
1588117942,3416,111
1588118107,3427,116
1588118141,3430,194
1588118164,3431,190
1588118223,3434,221
1588118300,3439,203
1588118408,3445,99
1588118424,3446,134
1588118470,3450,73
1588118515,3452,182
1588118611,3458,87
1588118619,3459,93
1588118682,3461,237
1588118740,3465,81
1588118866,3472,218
1588119002,3478,219
1588119042,3481,11
1588119114,3487,187
1588119209,3495,240
1588119251,3498,145
1588119484,3500,178
1588119493,3501,94
1588119553,3506,118
1588119562,3507,100
1588119594,3510,81
1588119620,3512,95
1588119622,3513,23
1588119646,3515,112
1588119706,3520,73
1588119830,3530,196
1588119902,3536,42
1588119916,3538,106
1588119926,3539,101
1588119964,3543,3
1588119975,3544,108
1588120013,3548,36
1588120048,3550,162
1588120135,3556,62
1588120153,3557,174
1588120191,3560,171
1588120234,3564,133
1588120430,3576,272
1588120511,3581,150
1588120537,3582,220
1588120554,3584,124
1588120710,3593,128
1588120728,3594,179
1588120815,3600,100
1588120823,3601,74
1588120866,3603,239
1588121103,3615,93
1588121158,3619,194
1588121190,3621,165
1588121210,3623,120
1588121239,3626,154
1588121292,3629,21
1588121398,3638,49
1588121471,3644,40
1588121530,3646,299
1588121724,3657,181
1588121746,3658,200
1588121785,3664,27
1588121844,3671,91
1588122183,3695,138
1588122195,3696,125
1588122233,3698,183
1588122302,3701,281
1588122329,3703,24
1588122769,3724,183
1588122826,3727,249
1588122946,3731,330
1588122981,3732,285
1588122987,3733,62
1588123022,3735,186
1588123126,3739,291
1588123226,3742,195
1588123266,3744,188
1588123281,3746,87
1588123478,3753,227
1588123520,3756,130
1588123534,3757,133
1588123593,3760,102
1588123666,3765,198
1588123888,3773,223
1588123977,3777,236
1588124019,3779,168
1588124064,3781,222
1588124082,3782,176
1588124194,3788,224
1588124264,3792,183
1588124321,3794,264
1588124366,3796,246
1588124425,3799,204
1588124692,3808,274
1588124731,3810,265
1588124745,3811,137
1588124790,3815,3
1588124873,3820,247
1588124912,3822,221
1588125070,3832,106
1588125090,3834,165
1588125134,3836,185
1588125335,3849,215
1588125446,3853,286
1588125489,3855,107
1588125648,3865,202
1588125706,3870,79
1588125770,3877,130
1588125790,3880,51
1588125797,3882,134
1588125810,3888,83
1588125817,3895,100
1588125820,3902,96
1588125822,3903,89
1588125823,3904,103
1588125828,3906,111
1588125833,3909,119
1588125835,3911,113
1588125856,3917,173
1588125893,3921,54
1588125898,3922,51
1588125940,3928,119
1588125941,3929,180
1588125950,3930,152
1588125990,3935,149
1588125996,3936,144
1588126011,3940,129
1588126048,3951,149
1588126066,3957,72
1588126074,3961,120
1588126078,3963,223
1588126105,3966,150
1588126113,3968,123
1588126142,3974,112
1588126156,3977,142
1588126176,3981,150
1588126202,3985,200
1588126212,3987,112
1588126223,3990,118
1588126233,3992,115
1588126245,3996,140
1588126251,3998,109
1588126285,3999,126
